Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2017-11-26,2017112606,12,2,2.0,00:27,1,1827.0,5.0,CHI,20.0,20.0,10,69,0.0,0.0,PHI,CHI,(:27) (Shotgun) C.Clement right end to CHI 11 for 9 yards (C.Jones).,1,9,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,C.Clement,00-0033725,1,right,end,,None,0,,,,C.Jones,,,,0,,,0,0,,0,,,,0,17.0,0.0,17.0,17.0,PHI,CHI,0,None,2,2,1,2,1,0.3263945529375619,0.01842303766088117,7.423671243133896e-05,0.01353920563686392,0.3905682344116853,0.0006495859305257062,0.2503511467100508,0.0,0.0,2.775269876200909,0.26217523643185725,,,0.9593597021662388,0.040640297833761115,0.9625727827278576,0.037427217272142384,0.9593597021662388,0.003213080561618731,,,2017
2010-09-12,2010091208,14,2,1.0,01:20,2,1880.0,12.0,STL,37.0,63.0,10,8,0.0,0.0,STL,ARI,(1:20) (Shotgun) S.Jackson up the middle to STL 45 for 8 yards (D.Dockett).,1,8,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,S.Jackson,00-0022736,1,middle,,,None,0,,,,D.Dockett,,,,0,,,0,0,,0,,,,0,3.0,10.0,-7.0,7.0,STL,ARI,0,None,2,2,2,2,2,0.5902952161296945,0.041087077138615036,0.0010262474393727108,0.02976519147709128,0.17916014889225906,0.0005857095668894415,0.15808040935607784,0.0,0.0,1.311544664668871,0.2699559787908277,,,0.3098445383130176,0.6901554616869824,0.31904363534754104,0.680956364652459,0.3098445383130176,0.009199097034523427,,,2010
2012-10-14,2012101404,14,2,1.0,00:38,1,1838.0,0.0,PHI,44.0,56.0,10,17,0.0,0.0,PHI,DET,(:38) (Shotgun) M.Vick pass short right to L.McCoy to PHI 44 for no gain (J.Durant).,1,0,0,0,,,,0,0,,Pass,M.Vick,00-0020245,1,Complete,Short,1,-1,0,right,0,,,None,0,,,L.McCoy,00-0027029,1,,,,J.Durant,,,,0,,,0,0,,0,,,,0,7.0,6.0,1.0,1.0,PHI,DET,0,None,1,1,3,1,3,0.5810440054306852,0.03372603860410118,0.0005515355045647684,0.02436866680580301,0.19155436514955546,0.0005666713995087732,0.1681887171057815,0.0,0.0,1.4802556035261003,-0.2572210854675268,-0.19849016904659852,-0.0587309164209282,0.5869286198786157,0.4130713801213843,0.5825498029864808,0.4174501970135192,0.5869286198786157,-0.004378816892134818,-0.006443896734174559,0.002065079842039741,2012
2016-01-03,2016010306,19,4,3.0,15:00,15,900.0,0.0,OAK,13.0,87.0,19,10,0.0,1.0,OAK,KC,(15:00) (Shotgun) D.Carr pass deep right to S.Roberts ran ob at OAK 32 for 19 yards.,1,19,0,0,,,,0,0,,Pass,D.Carr,00-0031280,1,Complete,Deep,17,2,0,right,0,,,None,0,,,S.Roberts,00-0031166,1,,,,,,,,0,,,0,0,,0,,,,0,9.0,23.0,-14.0,14.0,KC,OAK,0,None,3,3,3,3,3,0.054511053456352807,0.2607105901839469,0.012691337437035414,0.389301051112619,0.11220819674073232,0.004047799983140548,0.16652997108617287,0.0,0.0,-2.0221918154225564,3.6805823239912403,0.8891604257427461,2.7914218982484944,0.9376019625265622,0.062398037473437785,0.8962236588796557,0.10377634112034427,0.062398037473437785,0.04137830364690648,0.008723971242708017,0.03265433240419846,2015
2013-10-27,2013102703,13,3,2.0,09:27,10,1467.0,24.0,MIA,41.0,41.0,10,46,0.0,1.0,NE,MIA,(9:27) T.Brady pass deep middle to R.Gronkowski to MIA 18 for 23 yards (R.Jones; C.Clemons).,1,23,0,0,,,,0,0,,Pass,T.Brady,00-0019596,1,Complete,Deep,17,6,0,middle,0,,,None,0,,,R.Gronkowski,00-0027656,1,,,,R.Jones,C.Clemons,,,0,,,0,0,,0,,,,0,3.0,17.0,-14.0,14.0,NE,MIA,0,None,3,3,3,3,3,0.002452766152149037,0.07810651264250798,0.0004565599954759869,0.12175062847645325,0.36528668036799183,0.003567684780992285,0.4283791675844296,0.0,0.0,3.014162526503319,1.4656658967831664,1.2781375737309393,0.1875283230522271,0.1479048918799687,0.8520951081200313,0.17785312265402695,0.8221468773459729,0.1479048918799687,0.029948230774058282,0.026131476426755174,0.0038167543473031093,2013
2017-12-03,2017120311,20,4,2.0,07:22,8,442.0,32.0,ARI,12.0,12.0,7,51,0.0,0.0,LA,ARI,(7:22) (Shotgun) J.Goff pass short middle to C.Kupp to ARI 7 for 5 yards (T.Mathieu).,1,5,0,0,,,,0,0,,Pass,J.Goff,00-0033106,1,Complete,Short,4,1,0,middle,0,,,None,0,,,C.Kupp,00-0033908,1,,,,T.Mathieu,,,,0,,,0,0,,0,,,,0,25.0,16.0,9.0,9.0,ARI,LA,0,None,3,2,3,2,3,0.055707639545888775,0.024825425385197827,3.3315276174525274e-05,0.03717506149504731,0.4166573158900775,0.002230682575094734,0.4633705598325192,0.0,0.0,4.163258894474783,-0.26951797712789505,0.6068366621527526,-0.8763546392806476,0.07455826501210094,0.9254417349878992,0.07300862753074755,0.9269913724692525,0.9254417349878992,0.0015496374813533944,0.008056651276992954,-0.00650701379563956,2017
2009-11-22,2009112210,7,2,1.0,02:55,3,1975.0,41.0,SD,42.0,42.0,10,58,0.0,1.0,DEN,SD,(2:55) (Shotgun) K.Orton pass deep left to J.Gaffney to SD 4 for 38 yards (E.Weddle; S.Gregory).,1,38,0,0,,,,0,0,,Pass,K.Orton,00-0023541,1,Complete,Deep,17,21,0,left,0,,,None,0,,,J.Gaffney,00-0021163,1,,,,E.Weddle,S.Gregory,,,0,,,0,0,,0,,,,0,0.0,13.0,-13.0,13.0,DEN,SD,0,None,2,2,1,2,1,0.2890715621393811,0.04420506177125337,0.00016052004975050866,0.06465153532383099,0.2412076372925419,0.0021408802376648856,0.3585628031855772,0.0,0.0,2.6523473219719182,2.7803760643227267,0.8962316928604035,1.8841443714623232,0.17939453272080166,0.8206054672791984,0.2510904405341438,0.7489095594658562,0.17939453272080166,0.07169590781334215,0.02058176449379484,0.051114143319547306,2009
2010-12-26,2010122600,1,1,1.0,11:19,12,3379.0,6.0,NYJ,26.0,26.0,10,40,0.0,0.0,CHI,NYJ,(11:19) J.Cutler pass incomplete deep left to J.Knox [D.Harris].,1,0,0,0,,,,0,0,,Pass,J.Cutler,00-0024226,1,Incomplete Pass,Deep,26,0,1,left,0,,,None,0,,,J.Knox,00-0026913,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,CHI,NYJ,0,None,2,2,3,2,3,0.0009140913997089485,0.04082357448885945,5.755095834167826e-05,0.06281840527905662,0.3704492522255451,0.002901109318438242,0.5220360163300499,0.0,0.0,4.209087427287203,-0.45216418138951703,2.790912572712797,-3.2430767541023138,0.6034246370596801,0.3965753629403199,0.5879354742315155,0.4120645257684845,0.6034246370596801,-0.015489162828164591,0.09890154101202676,-0.11439070384019134,2010
2013-10-28,2013102800,4,1,,04:03,5,2943.0,26.0,SEA,20.0,20.0,0,-10,0.0,0.0,,,Timeout #1 by SEA at 04:03.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,STL,SEA,1,SEA,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2013
2010-09-26,2010092613,26,4,1.0,06:19,7,379.0,5.0,SD,21.0,79.0,10,3,0.0,0.0,SD,SEA,(6:19) P.Rivers pass short middle to M.Tolbert to SD 24 for 3 yards (L.Tatupu).,1,3,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Complete,Short,3,0,0,middle,0,,,None,0,,,M.Tolbert,00-0026069,1,,,,L.Tatupu,,,,0,,,0,0,,0,,,,0,20.0,27.0,-7.0,7.0,SEA,SD,0,None,2,1,2,1,2,0.31165425436512606,0.11569806837633928,0.003940184910122405,0.17145366445130095,0.15631219151116885,0.002349983987211631,0.2385916523987308,0.0,0.0,0.5886278831906762,-0.20941019100832706,-0.20941019100832706,0.0,0.7935014288762576,0.2064985711237423,0.8086600517707573,0.19133994822924266,0.2064985711237423,-0.015158622894499681,-0.015158622894499681,0.0,2010
2009-11-26,2009112602,22,4,1.0,00:43,1,43.0,27.0,DEN,25.0,25.0,10,77,0.0,0.0,NYG,DEN,(:43) (Shotgun) E.Manning pass short middle to S.Smith to DEN 16 for 9 yards (T.Law).,1,9,0,0,,,,0,0,,Pass,E.Manning,00-0022803,1,Complete,Short,2,7,0,middle,0,,,None,0,,,S.Smith,00-0025438,1,,,,T.Law,,,,0,,,0,0,,0,,,,0,6.0,26.0,-20.0,20.0,DEN,NYG,0,None,0,1,0,1,0,0.3343060506236369,0.018856825483818302,4.7391746471766636e-05,0.013565655819869763,0.3410921377832911,0.0006567694470352373,0.2914751690958768,0.0,0.0,2.9132912852315944,0.33986739461153714,-0.18821134229833086,0.5280787369098681,0.9868431215133421,0.013156878486657985,0.9999987110549698,1.2889450300614808e-06,0.013156878486657985,-0.013155589541627924,0.006502839566149402,-0.019658429107777327,2009
2016-12-11,2016121111,9,2,1.0,07:20,8,2240.0,39.0,SEA,37.0,37.0,10,48,0.0,0.0,GB,SEA,(7:20) (Shotgun) A.Ripkowski right tackle to SEA 35 for 2 yards (C.Marsh; T.McDaniel).,1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Ripkowski,00-0031612,1,right,tackle,,None,0,,,,C.Marsh,T.McDaniel,,,0,,,0,0,,0,,,,0,14.0,3.0,11.0,11.0,GB,SEA,0,None,3,3,3,3,3,0.1082766791345302,0.04819366989857585,0.00012987749135468283,0.07114363487901737,0.3117056083533899,0.0026288321570147447,0.4579216980861173,0.0,0.0,3.502980167145461,-0.34420432786802424,,,0.8927967412933929,0.10720325870660696,0.8890818286426522,0.11091817135734784,0.8927967412933929,-0.0037149126507408647,,,2016
2014-11-16,2014111603,20,4,1.0,07:28,8,448.0,22.0,GB,20.0,20.0,10,80,0.0,0.0,PHI,GB,"(7:28) (No Huddle, Shotgun) M.Sanchez pass short middle to J.Maclin for 20 yards, TOUCHDOWN.",1,20,1,1,,,,0,0,,Pass,M.Sanchez,00-0026898,1,Complete,Short,13,7,0,middle,0,,,None,0,,,J.Maclin,00-0026995,1,,,,,,,,0,,,0,0,,0,,,,0,13.0,45.0,-32.0,32.0,GB,PHI,0,None,3,2,3,2,3,0.06446667914452497,0.02885673530407693,2.7847142167289788e-05,0.0425050909171625,0.3521575643969759,0.0023476823549865578,0.5096384007401058,0.0,0.0,4.244475326464938,2.7555246735350623,0.7905622671912322,1.9649624063438296,0.9992862494609216,0.0007137505390785016,0.997374883773586,0.0026251162264139434,0.0007137505390785016,0.0019113656873354413,0.00033800138195249404,0.0015733643053829475,2014
2013-10-13,2013101308,11,2,1.0,04:30,5,2070.0,14.0,JAC,30.0,70.0,10,0,0.0,0.0,JAC,DEN,(4:30) (Shotgun) C.Henne pass incomplete deep left to S.Williams.,1,0,0,0,,,,0,0,,Pass,C.Henne,00-0026197,1,Incomplete Pass,Deep,25,0,0,left,0,,,None,0,,,S.Williams,00-0027349,0,,,,,,,,0,,,0,0,,0,,,,0,6.0,14.0,-8.0,8.0,DEN,JAC,0,None,2,2,2,2,2,0.3676534842758857,0.08642992417008462,0.001706133903427816,0.12738504767311412,0.1646037232059261,0.002168031128631707,0.2500536556429302,0.0,0.0,1.0941254473466446,-0.4792855152493562,1.6184269716609774,-2.097712486910334,0.7348672088212984,0.26513279117870164,0.7499493821095541,0.250050617890446,0.26513279117870164,-0.015082173288255675,0.05369333300240648,-0.06877550629066215,2013
2010-10-31,2010103103,13,3,1.0,03:27,4,1107.0,9.0,BUF,20.0,80.0,10,0,0.0,0.0,BUF,KC,(3:27) (Shotgun) R.Fitzpatrick pass incomplete short left to F.Jackson (R.Edwards).,1,0,0,0,,,,0,0,,Pass,R.Fitzpatrick,00-0023682,1,Incomplete Pass,Short,1,0,0,left,0,,,None,0,,,F.Jackson,00-0024204,0,,,,,,,,0,,,0,0,,0,,,,0,3.0,7.0,-4.0,4.0,KC,BUF,0,None,3,3,3,3,3,0.02401659617493502,0.17175969566053373,0.0062801333773375104,0.2616843973148001,0.21341442026841628,0.003420408701518929,0.3194243485024584,0.0,0.0,0.523424382785618,-0.7625015153955153,-0.6109411401713727,-0.15156037522414256,0.6438698415510374,0.35613015844896256,0.6715680721918236,0.3284319278081764,0.35613015844896256,-0.027698230640786192,-0.02228704558607936,-0.005411185054706835,2010
2014-11-03,2014110300,19,3,3.0,07:54,8,1374.0,5.0,IND,44.0,56.0,8,35,0.0,1.0,IND,NYG,(7:54) (Shotgun) A.Luck pass short right to C.Fleener to NYG 45 for 11 yards (J.Williams).,1,11,0,0,,,,0,0,,Pass,A.Luck,00-0029668,1,Complete,Short,11,0,0,right,0,,,None,0,,,C.Fleener,00-0029697,1,,,,J.Williams,,,,0,,,0,0,,0,,,,0,23.0,10.0,13.0,13.0,NYG,IND,0,None,3,3,3,3,3,0.005627760582931408,0.14648849834668906,0.0019005736565500548,0.22774657054376304,0.2905307152285889,0.004684872808706657,0.3230210088327709,0.0,0.0,1.1046163169730678,2.232068065133335,2.232068065133335,0.0,0.10630431571704936,0.8936956842829507,0.07682349668194988,0.92317650331805,0.8936956842829507,0.02948081903509947,0.02948081903509947,0.0,2014
2009-12-20,2009122002,14,3,2.0,11:00,11,1560.0,39.0,DET,22.0,78.0,4,11,0.0,1.0,DET,ARI,(11:00) D.Stanton pass short left to B.Johnson to DET 27 for 5 yards (A.Rolle; B.McFadden).,1,5,0,0,,,,0,0,,Pass,D.Stanton,00-0025430,1,Complete,Short,0,5,0,left,0,,,None,0,,,B.Johnson,00-0022156,1,,,,A.Rolle,B.McFadden,,,0,,,0,0,,0,,,,0,0.0,17.0,-17.0,17.0,DET,ARI,0,None,3,3,3,3,3,0.003975079614865696,0.1858435107398656,0.005559304435090257,0.2826976422445791,0.19704990648883292,0.0038837566468624594,0.320990799829904,0.0,0.0,0.2983201947677208,0.7883375881587049,-0.8904948703615232,1.6788324585202279,0.07243223508065635,0.9275677649193436,0.08046141503386196,0.919538584966138,0.07243223508065635,0.008029179953205609,-0.00961991693659936,0.01764909688980497,2009
2015-10-18,2015101811,1,1,1.0,10:58,11,3358.0,25.0,NE,30.0,30.0,15,63,0.0,0.0,IND,NE,(10:58) (Run formation) A.Bradshaw right tackle to NE 26 for 4 yards (L.Ryan; J.Freeny).,1,4,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Bradshaw,00-0025637,1,right,tackle,,None,0,,,,L.Ryan,J.Freeny,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,IND,NE,0,None,3,3,3,3,3,0.001126351975184015,0.04901307500878639,8.89703598025123e-05,0.07538039545861447,0.38820803472166143,0.003326067886885413,0.4828571045890658,0.0,0.0,3.8763960381059506,-0.1427466411724918,,,0.6078156394116551,0.39218436058834494,0.6040617559878689,0.3959382440121311,0.6078156394116551,-0.0037538834237861303,,,2015
2010-09-26,2010092608,7,2,4.0,00:01,1,1801.0,6.0,HOU,31.0,31.0,6,32,0.0,0.0,DAL,HOU,"(:01) D.Buehler 49 yard field goal is GOOD, Center-L.Ladouceur, Holder-M.McBriar. Penalty on HOU-B.Pollard, Neutral Zone Infraction, declined.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,49.0,0,,,0,0,,0,,,,0,7.0,3.0,4.0,4.0,HOU,DAL,0,None,0,2,0,2,0,0.0,0.0,0.0,0.0,0.7046611920552762,0.0,0.0,0.0,0.0,2.1139835761658285,0.8860164238341715,,,0.28673162438237176,0.7132683756176282,0.2687190977211145,0.7312809022788855,0.7132683756176282,0.0180125266612573,,,2010
2012-11-18,2012111810,22,3,1.0,12:36,13,1656.0,12.0,SD,36.0,64.0,10,0,0.0,0.0,SD,DEN,(12:36) P.Rivers pass incomplete to R.Mathews [M.Jackson].,1,0,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Incomplete Pass,,0,0,1,,0,,,None,0,,,,00-0027864,0,,,,,,,,0,,,0,0,,0,,,,0,8.0,17.0,-9.0,9.0,DEN,SD,0,None,3,3,3,3,3,0.0019368701460914558,0.12557029503488767,0.0017603332872582987,0.1948730687681578,0.27398798692022264,0.003653105713477351,0.3982183401299047,0.0,0.0,1.8724555200406707,-0.7140655612377949,-0.7124756523771854,-0.001589908860609501,0.7505080169949399,0.2494919830050601,0.7719867458169841,0.22801325418301585,0.2494919830050601,-0.02147872882204427,-0.02161658804210731,0.0001378592200630413,2012
2012-09-16,2012091601,5,1,,01:26,2,2786.0,4.0,NO,35.0,35.0,0,0,0.0,,CAR,NO,T.Morstead kicks 69 yards from NO 35 to CAR -4. J.Adams to CAR 20 for 24 yards (M.Wilson).,1,24,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,J.Adams,,M.Wilson,,,,0,,,0,0,,0,,,,0,6.0,10.0,-4.0,4.0,CAR,NO,0,None,3,3,3,3,3,0.038517139751448916,0.16851552096767747,0.006150634567895985,0.2555680729756636,0.21100290813073733,0.0033537119812203924,0.31689201162535635,0.0,0.0,0.5511358868636778,0.0012380644317269152,,,0.3698699365613761,0.6301300634386238,0.369473635777874,0.6305263642221259,0.3698699365613761,-0.0003963007835022237,,,2012
2017-12-17,2017121701,3,1,,05:57,6,3057.0,0.0,CAR,35.0,35.0,0,0,0.0,,GB,CAR,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,CAR,GB,0,None,3,2,3,2,3,0.012083282694046371,0.15766752767798073,0.004271170872810095,0.2414053168163921,0.2339162737650139,0.003534223689534792,0.3471222044842221,0.0,0.0,0.9672905575693592,0.0,,,0.6868817966024326,0.3131182033975673,0.6868817966024326,0.3131182033975673,0.3131182033975673,0.0,,,2017
2012-09-16,2012091610,19,4,1.0,03:04,4,184.0,11.0,PIT,38.0,62.0,10,3,0.0,0.0,PIT,NYJ,"(3:04) J.Dwyer up the middle to PIT 41 for 3 yards (M.Devito, D.Harris).",1,3,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,I.Redman,00-0027786,1,right,tackle,,None,0,,,,M.Devito,D.Harris,,,0,,,0,0,,0,,,,0,27.0,10.0,17.0,17.0,PIT,NYJ,0,None,0,0,2,0,2,0.4043899858756306,0.066199077976923,0.0008049042257807598,0.09713638091925632,0.1709493631824162,0.0020033441139464254,0.2585169437060467,0.0,0.0,1.4463116749003435,-0.23557204568700385,,,0.992843263026866,0.0071567369731340156,0.9951064298517376,0.004893570148262415,0.992843263026866,0.0022631668248715986,,,2012
2010-11-21,2010112107,12,3,,15:00,15,1800.0,0.0,SEA,30.0,30.0,0,0,0.0,,NO,SEA,"O.Mare kicks 70 yards from SEA 30 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,21.0,16.0,5.0,5.0,NO,SEA,0,None,3,3,3,3,3,0.0015063265025897466,0.1797487862643072,0.006639108378448643,0.28113770607073496,0.2137001434842492,0.0035923127788396844,0.3136756165208305,0.0,0.0,0.32352585361127617,0.0,,,0.6709080630474246,0.32909193695257544,0.6709080630474246,0.32909193695257544,0.6709080630474246,0.0,,,2010
2012-12-23,2012122309,2,1,2.0,11:29,12,3389.0,28.0,NYG,43.0,43.0,3,28,0.0,0.0,BAL,NYG,(11:29) J.Flacco pass short right to R.Rice to NYG 45 for -2 yards (A.Rolle).,1,-2,0,0,,,,0,0,,Pass,J.Flacco,00-0026158,1,Complete,Short,-4,2,0,right,0,,,None,0,,,R.Rice,00-0026195,1,,,,A.Rolle,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,BAL,NYG,0,None,3,3,3,3,3,0.0015591432834227011,0.07311722767724445,0.0003862829475622351,0.11151167013999116,0.33195046351003804,0.003448546143075509,0.4780266662986658,0.0,0.0,3.34822920700013,-1.1314076500379908,-1.4684448174721378,0.337037167434147,0.5891247421236069,0.4108752578763931,0.5537014082052854,0.44629859179471465,0.5891247421236069,-0.03542333391832153,-0.04663436722540604,0.011211033307084506,2012
2009-09-27,2009092711,28,4,2.0,06:35,7,395.0,41.0,TEN,37.0,37.0,8,2,0.0,1.0,NYJ,TEN,(6:35) M.Sanchez pass deep left intended for C.Stuckey INTERCEPTED by C.Hope at TEN 15. C.Hope pushed ob at TEN 39 for 24 yards (L.Washington).,1,0,0,0,,,,0,0,,Pass,M.Sanchez,00-0026898,1,Incomplete Pass,Deep,22,0,0,left,1,C.Hope,,None,0,,,,00-0025622,0,,,,L.Washington,,,,0,,,0,0,,0,,,,0,24.0,17.0,7.0,7.0,NYJ,TEN,0,None,2,2,2,2,2,0.13707258234666495,0.054409330380996594,0.0002488446886890887,0.08111789976438265,0.3248564828248777,0.002745633162867646,0.3995492268315213,0.0,0.0,3.0453543237499714,-4.93672081045113,1.3015660637428033,-6.238286874193935,0.8856327267179359,0.11436727328206407,0.739057174155042,0.26094282584495804,0.8856327267179359,-0.1465755525628939,0.025188926593653127,-0.17176447915654702,2009
2017-11-06,2017110600,16,4,1.0,06:03,7,363.0,5.0,GB,45.0,45.0,10,2,0.0,0.0,DET,GB,(6:03) D.Washington left end to GB 43 for 2 yards (J.Ryan).,1,2,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,D.Washington,00-0032450,1,left,end,,None,0,,,,J.Ryan,,,,0,,,0,0,,0,,,,0,27.0,10.0,17.0,17.0,GB,DET,0,None,2,3,2,3,2,0.17310382264371005,0.05707299536011196,0.0002491134920761417,0.08410474241591515,0.2750760171840387,0.002578317414311082,0.40781499148983696,0.0,0.0,2.9246392168337025,-0.3642125082642624,,,0.013365479137630532,0.9866345208623696,0.012605940859659824,0.9873940591403402,0.9866345208623696,0.0007595382779707062,,,2017
2013-12-08,2013120807,23,3,2.0,00:24,1,924.0,37.0,BUF,9.0,9.0,7,3,0.0,0.0,TB,BUF,(:24) M.Glennon pass incomplete short left to T.Underwood (L.McKelvin).,1,0,0,0,,,,0,0,,Pass,M.Glennon,00-0030520,1,Incomplete Pass,Short,4,0,0,left,0,,,None,0,,,T.Underwood,00-0027156,0,,,,,,,,0,,,0,0,,0,,,,0,24.0,6.0,18.0,18.0,TB,BUF,0,None,2,2,3,2,3,0.007734567956724714,0.024228399015884628,2.8336375581512825e-05,0.036973737100408834,0.44621930444173546,0.0023364502642677365,0.4824792048453971,0.0,0.0,4.3891272182698415,-0.7350336977842256,0.5332429722848921,-1.2682766700691177,0.9856921211476876,0.01430787885231244,0.9824257948384264,0.01757420516157371,0.9856921211476876,-0.0032663263092612693,0.0026307433063201824,-0.005897069615581453,2013
2010-10-17,2010101701,5,1,1.0,04:26,5,2966.0,38.0,STL,36.0,36.0,10,41,0.0,1.0,SD,STL,(4:26) P.Rivers pass short middle to M.Floyd to STL 24 for 12 yards (J.Laurinaitis).,1,12,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Complete,Short,4,8,0,middle,0,,,None,0,,,M.Floyd,00-0022414,1,,,,J.Laurinaitis,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,STL,SD,0,None,2,2,2,2,2,0.006436751026715142,0.05457325159066172,0.0001399234025666449,0.08279447999318927,0.3498573264992596,0.0030590730634971,0.5031391944241105,0.0,0.0,3.834103525064103,0.4825680696653287,-0.11947184158828472,0.6020399112536134,0.4850918499978075,0.5149081500021925,0.4727774110557311,0.5272225889442689,0.5149081500021925,0.0123144389420764,-0.0039066038155405325,0.016221042757616932,2010
2015-09-13,2015091301,1,1,2.0,12:25,13,3445.0,41.0,SEA,44.0,56.0,5,40,0.0,1.0,SEA,STL,"(12:25) (Shotgun) R.Wilson pass short left to F.Jackson to STL 40 for 16 yards (J.Laurinaitis). Penalty on STL-E.Sims, Defensive Offside, declined.",1,16,0,0,,,,0,0,,Pass,R.Wilson,00-0029263,1,Complete,Short,7,9,0,left,0,,,None,0,,,F.Jackson,00-0024204,1,,,,J.Laurinaitis,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,STL,SEA,0,None,3,3,3,3,3,0.0017776011908972173,0.11344231940672192,0.0012212584723359653,0.1748020713232661,0.2927975243450892,0.003855092132597693,0.412104133129092,0.0,0.0,2.2044477147764057,1.3723078070426653,0.8267439167147739,0.5455638903278914,0.4497247912373405,0.5502752087626596,0.4041593457903608,0.5958406542096392,0.5502752087626596,0.0455654454469796,0.026591262965032114,0.018974182481947488,2015
2015-10-25,2015102504,5,2,1.0,08:22,9,2302.0,33.0,PIT,41.0,59.0,10,26,0.0,1.0,PIT,KC,"(8:22) L.Jones pass incomplete deep left to W.Johnson. PENALTY on KC-D.Ford, Illegal Use of Hands, 5 yards, enforced at PIT 41 - No Play.",1,0,0,0,,,,0,0,,No Play,L.Jones,None,1,Incomplete Pass,Deep,0,0,0,left,0,,,None,0,,,W.Johnson,None,0,,,,,,,,0,,,0,0,,1,KC,Illegal Use of Hands,D.Ford,5,3.0,6.0,-3.0,3.0,KC,PIT,0,None,3,2,3,2,3,0.14959620759776146,0.0886777815902819,0.0009036654976134424,0.1316385592465292,0.2510353319106917,0.0028844690544402216,0.3752639851026821,0.0,0.0,2.196412239067953,0.3489690964998471,,,0.5203483418877409,0.4796516581122591,0.5092078592423201,0.4907921407576798,0.4796516581122591,0.011140482645420724,,,2015
